https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Deplete locally, impact globally: environmental history of shore-whaling in Barbados,, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Extinction of rare Chinese dolphin shows pollution of Yangtze River., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	New method used to research mollusks, cavefish. , Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Public understanding, perception of science concerns scientists., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.2.html	bio_fac	Researchers scrutinize environmental programs in American academia., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Science outreach wraps up big year., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Scientists are urged to look for extraterrestrials life forms. , Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Shifts in Yankee whaling practices in the Caribbean 1762-1921., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Status Report for the Southern Cavefish, <em>Typhlichthys subterraneus</em> in Arkansas., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Study brings both good, bad news for higher education in Ark., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	The discovery of the first Cuban blind cave fish: the untold story., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	The discovery of the first Cuban blind cave fish: the untold story., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	TV shows on science being produced by ASU., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Whales and whaling,, Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	World notes biology icon as he turns 300 years old. , Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	2006 proves to be year of achievements for A-State., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Ants can jump farther, faster than others., Aldemaro Romero Jr.	
https://spark.siue.edu/bio_fac/index.3.html	bio_fac	Ants said to use 'odometers'., Aldemaro Romero Jr.	
